event_id,date,year,month,theater_standard,theater_raw,air_force,command_or_task_force,sub_region,mission_number,aircraft_models,has_claims,has_losses,has_casualties,event_text
EVT_19421121_06982,1942-11-21,1942,11,MTO,MEDITERRANEAN THEATER OF OPERATIONS (MTO),Twelfth Air Force,,Tunisia,,"B-26, P-38, B-17",0,0,0,"NW AFRICA (Twelfth Air Force):  B-17s hit El Aouina Airfield, Tunisia. In Algeria, P-38s of the 1st Fighter Group arrive at Nouvion to replace the 14th Fighter Group in escorting B-17s; during the night of 21/22 Nov enemy aircraft again hit Algiers, damaging several aircraft and destroying a B-17; the 71st and 94th Fighter Squadrons, 1st Fighter Group, move from Tafaraoui to Nouvion; the 440th Bombardment Squadron (Medium), 319th Bombardment Group (Medium), moves from Tafaraoui to Maison Blanche with B-26s. In French Morocco, the 12th Photographic Reconnaissance Squadron, 3d Photographic Group, arrives at Casablanca from the US with F-4s."
EVT_19421124_06998,1942-11-24,1942,11,MTO,MEDITERRANEAN THEATER OF OPERATIONS (MTO),Ninth Air Force,,Libya,,"P-40, B-26, P-38, B-17",0,0,0,"NE AFRICA (Ninth Air Force): In Libya, P-40s patrol over the Bengasi and Derna areas. NW AFRICA (Twelfth Air Force): B-17s, with P-38 escort, are dispatched against the harbor at Bizerte, Tunisia but must abort because of bad weather. In Algeria, fighters patrol the Oran-Nouvion-Tafaraoui area, and fly sea patrol off Oran and destroy several aircraft and attack ground targets in the vicinity of Gabes, Tunisia. In Algeria, HQ 319th Bombardment Group (Medium) and the 439th Bombardment Squadron (Medium) move from Tafaraoui to Maison Blanche with B-26s; the 352d and 419th Bombardment Squadrons (Heavy), 301st Bombardment Group (Heavy), arrive at Tafaraoui from the UK with B-17s."
EVT_19421128_07017,1942-11-28,1942,11,MTO,MEDITERRANEAN THEATER OF OPERATIONS (MTO),Twelfth Air Force,,Tunisia,,"B-26, P-38, B-17",0,1,0,"NW AFRICA (Twelfth Air Force): In Tunisia, 35 B-17s of the 97th Bombardment Group (Heavy) and the newly-arrived 301st Bombardment Group (Heavy) bomb Bizerte airfield and dock area; because of mud, no P-38 escort is provided; 2 B-17s are lost to fighter attacks; B-26s of the newly-arrived 319th Bombardment Group (Medium) bomb oil tanks, warehouses, and rail yards at Sfax, marking the debut of Twelfth AF medium bombers in NW Africa. The 94th Fighter Squadron, 1st Fighter Group, moves from Nouvion to Youks-les-Bains, Algeria with P-38s."
EVT_19421129_07022,1942-11-29,1942,11,MTO,MEDITERRANEAN THEATER OF OPERATIONS (MTO),Ninth Air Force,,Libya,,"C-47, P-38, B-24",0,0,0,"NE AFRICA (Ninth Air Force): B-24s bomb Tripoli, Libya harbor at dusk, hitting docks, warehouses, 2 vessels, and silencing an AA battery. NW AFRICA (Twelfth Air Force): In Tunisia, the British First Army, after taking Tebourba on 27 Nov, is stalled at Djedeida; in an effort to rejuvenate the drive on Tunis elements of the British 1 Parachute Brigade are dropped at Depienne by Twelfth AF C-47s, but the objective of capturing Oudna airfield and threatening Tunis, 10 miles (16 km) to the N, fails because of overwhelming defense of the airfield; over 300 casualties are suffered by the paratroops; P-38s and DB-7s attack Gabes Airfield while other US fighters operate with the RAF out of Bone, Algeria, furnishing air cover for ground units in the battle area. The 11th Troop Carrier Squadron, 60th Troop Carrier Group, moves from Tafaraoui to Relizane, Algeria with C-47s."
EVT_19421130_07030,1942-11-30,1942,11,MTO,MEDITERRANEAN THEATER OF OPERATIONS (MTO),Twelfth Air Force,,Tunisia,,"C-47, B-26, P-38, B-17",0,0,0,"NW AFRICA (Twelfth Air Force): In Tunisia, B-17s bomb the N quay at Bizerte; B-26s hit the airfield and railroad at Gabes; DB-7s attack a bridge and railway station at Djedeida; P-38s escort all 3 missions; other P-38s strafe Gabes Airfield, fly reconnaissance, and shoot down a Bf 109 in an aerial battle near Tunis; elements of the British First Army remain hard pressed at Djedeida. The 12th Troop Carrier Squadron, 60th Troop Carrier Group, moves from Tafaraoui to Relizane, Algeria with C-47s."
EVT_19431101_07042,1943-11-01,1943,11,OTHER,STRATEGIC OPERATIONS (Fifteenth Air Force): The Fifteenth Air Force is,Fifteenth Air Force,,Tunisia,,,0,0,0,"activated, with HQ at Tunis, Tunisia and Lieutenant General James H. Doolittle as Commanding General. The following Twelfth Air Force units are transferred to the new Fifteenth Air Force:"
EVT_19431101_07043,1943-11-01,1943,11,OTHER,STRATEGIC OPERATIONS (Fifteenth Air Force): The Fifteenth Air Force is,Fifteenth Air Force,,Tunisia,,B-17,0,0,0,"B-17 Units ---------- 5th Bombardment Wing at Depienne, Tunisa 2d  Bombardment Group (Heavy) [20th, 49th, 96th and 429th Bombardment Squadrons (Heavy)] at Massicault, Tunisia 97th Bombardment Group (Heavy) [340th, 341st, 342d and 414th Bombardment Squadrons (Heavy)] at Depienne, Tunisia 99th Bombardment Group (Heavy) [346th, 347th, 348th and 416th Bombardment Squadrons (Heavy)] at Oudna, Tunisia 301st Bombardment Group (Heavy) [32d, 352d, 353d and 419th Bombardment Squadrons (Heavy)] at Oudna, Tunisia"
EVT_19431101_07044,1943-11-01,1943,11,OTHER,STRATEGIC OPERATIONS (Fifteenth Air Force): The Fifteenth Air Force is,Fifteenth Air Force,,Tunisia,,B-24,0,0,0,"B-24 Units ---------- 98th Bombardment Group (Heavy) [343d, 344th, 345th and 415th Bombardment Squadrons (Heavy)] at Hergla, Tunisia 376th Bombardment Group (Heavy) [512th, 513th, 514th and 515th Bombardment Squadrons (Heavy)] at Enfidaville, Tunisia"
EVT_19431101_07045,1943-11-01,1943,11,OTHER,STRATEGIC OPERATIONS (Fifteenth Air Force): The Fifteenth Air Force is,Fifteenth Air Force,,Tunisia,,B-25,0,0,0,"B-25 Units (Groups transferred to Twelfth Air Force on 3 Nov 43) ---------- 47th Bombardment Wing (Medium) at Hammamet, Tunisia 310th Bombardment Group (Medium) [379th, 380th, 381st and 428th Bombardment Squadrons (Medium)] at Menzel Temime, Tunisia 321st Bombardment Group (Medium) [445th, 446th, 447th and 448th Bombardment Squadrons (Medium)] at Grottaglie, Italy"
EVT_19431101_07046,1943-11-01,1943,11,OTHER,STRATEGIC OPERATIONS (Fifteenth Air Force): The Fifteenth Air Force is,Fifteenth Air Force,,Tunisia,,B-26,0,0,0,"B-26 Units (all transferred back to Twelfth Air Force at end of year) ---------- 42d  Bombardment Wing (Medium) at Ariana, Tunisia 17th Bombardment Group (Medium) [34th, 37th, 95th and 432d Bombardment Squadrons (Medium)] at Djedeida, Tunisia 319th Bombardment Group (Medium) [437th, 438th, 439th and 440th Bombardment Squadrons (Medium)] in Sardinia 320th Bombardment Group (Medium) [441st, 442d, 443d and 444th Bombardment Squadrons (Medium)] in Sardinia"
EVT_19431101_07048,1943-11-01,1943,11,OTHER,STRATEGIC OPERATIONS (Fifteenth Air Force): The Fifteenth Air Force is,Fifteenth Air Force,,Tunisia,,P-47,0,0,0,"P-47 Unit --------- 325th Fighter Group [317th, 318th and 319th Fighter Squadrons] at Mateur, Tunisia"
EVT_19431101_07049,1943-11-01,1943,11,OTHER,STRATEGIC OPERATIONS (Fifteenth Air Force): The Fifteenth Air Force is,Fifteenth Air Force,,Tunisia,,"P-51, B-17",0,0,0,"Other aircraft -------------- 68th Reconnaissance Group at Massicault, Tunisia 16th Reconnaissance Squadron (Bomber) at Foch Field, Tunisia with B-17 111th Reconnaissance Squadron (Fighter) at Pomigliano, Italy with A-36 and F-6 122d  Liaison Squadron at Berteaux, Algeria with B-17 154th Reconnaissance Squadron (Fighter) at Nouvion, Algeria with P-51"
EVT_19431111_07123,1943-11-11,1943,11,OTHER,"STRATEGIC OPERATIONS (Fifteenth Air Force): In France, 28 B-24's attack the",Fifteenth Air Force,VIII Bomber Command,Tunisia,,,0,0,0,"Annecy ball bearing plant and the viaduct at Antheor. HQ 47th Bombardment Wing (Medium) transfers from Hammamet, Tunisia to Manduria, Italy."
EVT_19431119_07178,1943-11-19,1943,11,OTHER,STRATEGIC OPERATIONS (Fifteenth Air Force): Weather causes the recall of all,Fifteenth Air Force,VIII Bomber Command,Tunisia,,B-24,0,0,0,"aircraft dispatched. The 512th, 513th and 515th Bombardment Squadrons (Heavy), 376th Bombardment Group (Heavy), transfer from Enfidaville, Tunisia to San Pancrazio, Italy with B-24's."
EVT_19431009_07746,1943-10-09,1943,10,MTO,MEDITERRANEAN THEATER OF OPERATIONS (Twelfth Air Force): XII Bomber Command,Twelfth Air Force,XII Bomber Command,Greece,,"P-38, B-24, B-17",0,0,0,"B-17's bomb airfields at Larissa, Athens and Salonika, Greece and Argos, Italy. B-24's hit Kastelli/Pediada Airfield on Crete. P-38's fly a sweep between the island of Corfu, Greece and Dubrovnik, Yugoslavia and escort shipping in the Karpathos Straits between Carpathos and Rhodes. In Italy, the XII Air Support Command does not operate, but the NATBF and RAF DAF hit traffic in the Termoli and Montenero areas, guns N of Capua, a HQ at Palata, and roads and railroads N of Naples. HQ 79th Fighter Group transfers from Crotone to Foggia, Italy. The 66th, 67th, 68th and 506th Bombardment Squadrons (Heavy), 44th Bombardment Group (Heavy), cease operating from Tunis, Tunisia and return to their base at Shipdham, England with B-24's."
EVT_19430901_08298,1943-09-01,1943,9,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Twelfth Air Force,,,,"P-40, C-47",0,0,0,"WESTERN MEDITERRANEAN (Twelfth Air Force): All ADMINISTRATIVE functions of the Army Air Forces elements of the Northwest African Air Force are transferred to the appropriate  Twelfth Air Force organizations: HQ Northwest African Air Force (NAAF) to HQ Twelfth Air Force, Northwest African Strategic Air Force (NASAF) to XII Bomber Command, Northwest African Tactical Air Force (NATAF) to XII Air Support Command, Northwest African Coastal Air Force to XII Fighter Command, Northwest African Air Service Command (NAASC) to XII Air Force Services Command, Northwest African Air Force Troop Carrier Command to XII Troop Carrier Command (Provisional), NW African Photographic Reconnaissance Wing to  Photo Reconnaissance Wing (Provisional), and Northwest African Training Command (NATC) to XII Training Command (Provisional). OPERATIONAL control remains with the Northwest African Air Force. In Italy, P-40's bomb a zinc plant at Iglesias and strafe a factory N of Gonnesa; medium and light bombers hit Bova Marina, areas near Salina and Sant' Eufemia d'Aspromonte town area and bridge at Oliveto. HQ 52d Troop Carrier Wing transfers from Kairouan, Tunisia to Agrigento, Sicily. HQ 64th Fighter Wing transfers from Gela to Milazzo, Sicily. HQ 61st Troop Carrier Group transfers from Kairouan, Tunisia to Licata, Sicily. The 32d and 61st Troop Carrier Squadrons, 314th Troop Carrier Group, transfer from Kairouan, Tunisia to Castelvetrano, Sicily with C-47's. The 111th Reconnaissance Squadron (Fighter), 68th Reconnaissance Group, transfers from Termini to San Antonio, Sicily with F-6's. The 526th Fighter-Bomber Squadron, 86th Fighter-Bomber Group, transfers from Gela to Barcelona, Sicily with A-36's."
EVT_19430902_08303,1943-09-02,1943,9,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Twelfth Air Force,XII Bomber Command,Italy,,"SPITFIRE, C-47, B-25, B-17",1,0,0,"WESTERN MEDITERRANEAN (Twelfth Air Force): In Italy, almost 200 B-17's and B-25's of the XII Bomber Command bomb marshalling yards at Bologna, Trento, Bolzano, and Cancello Arnone; bombers and fighters escorting the B-25's claim 28 enemy airplanes shot down; and tactical aircraft, including Royal Air Force (RAF) and Ninth Air Force airplanes, hit gun positions and other targets on the Italian toe, bomb rail communications at Bova Marina, Locri, Marina di Monasterace, Siderno Marina, Lamezia, and Catanzaro, and attack barges in the Golfo di Sant' Eufemia and an ammunition dump at Saptri. HQ 31st Fighter Group and it's 308th Fighter Squadron transfer from Termini to Milazzo, Sicily with Spitfires. The 15th Troop Carrier Squadron, 61st Troop Carrier Group, transfers from Kairouan, Tunisia to Licata, Sicily with C-47's."
EVT_19430903_08309,1943-09-03,1943,9,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Twelfth Air Force,VIII Bomber Command,Sardinia,,"C-47, P-40, SPITFIRE, BEAUFIGHTER, A-20",0,0,0,"WESTERN MEDITERRANEAN (Twelfth Air Force): P-40's on a sweep over Sardinia hit Pula and Capo Carbonara radar installations. In Italy, A-20's, A-36's, fighters and RAF light bombers hit gun positions throughout the toe of Italy, attack airfields at Crotone and Camigliatello and hit railway yards at Marina di Catanzaro and Punta di Staletti, troop concentration near Santo Stefano d'Aspromonte and road junctions and bridges at Cosenza. On the ground in Italy, the British Eighth Army lands on the toe of Italy between Reggio di Calabria and Villa San Giovanni (Operation BAYTOWN). The Italian government signs surrender terms. HQ 316th Troop Carrier Group and it's 36th Troop Carrier Squadron transfer from Enfidaville, Tunisia to Mazzara, Sicily with C-47's. The 17th Troop Carrier Squadron, 64th Troop Carrier Group, transfers from El Djem, Tunisia to Comiso, Sicily with C-47's. The 62d Troop Carrier Squadron, 314th Troop Carrier Group, transfers from Kairouan, Tunisia to Castelvetrano, Sicily with C-47's. The 307th Fighter Squadron, 31st Fighter Group, transfers from Termini to Milazzo, Sicily with Spitfires. The 415th Night Fighter Squadron, XII Fighter Command, transfers from La Sebala, Tunisia to Cantania, Sicily with Beaufighters. The 522d and 524th Fighter-Bomber Squadrons, 27th Fighter-Bomber Group, transfer from Gela to Barcelona, Sicily and San Antonio, Sicily respectively with A-36's."
EVT_19430906_08327,1943-09-06,1943,9,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Twelfth Air Force,XII Bomber Command,Italy,,"C-47, P-40, SPITFIRE, B-26, P-38, P-39, B-25, B-17",0,0,0,"WESTERN MEDITERRANEAN (Twelfth Air Force): In Italy, XII Bomber Command B-17's hit Capodichino Airfield, Villa Literno marshalling yard, Gaeta harbor, and Minturno railroad facilities; weather prevents a B-17 attack on Pomigliano airfield. B-25's and B-26's hit Capua airfield and landing grounds at Grazzanise. P-40's hit the landing ground at Pabillonis, Sardinia. US and RAF planes of NATAF operate on reduced scale, flying patrols and hitting railroads and targets of opportunity on the Italian toe. HQ 62d Troop Carrier Group and it's 7th Troop Carrier Squadron transfers from Goubrine, Tunisia to Ponte Olivo, Sicily with C-47's. The 10th, 11th and 12th Troop Carrier Squadrons, 60th Troop Carrier Group, transfer from El Djem, Tunisia to Gela, Sicily with C-47's. The 14th Troop Carrier Squadron, 61st Troop Carrier Group, transfers from Kairouan, Tunisia to Licata, Sicily with C-47's. The 16th Reconnaissance Squadron (Bomber), 68th Reconnaissance Group, transfers from Berrechid, French Morocco to Berteaux, Algeria. The squadron is operating a school for fighter pilots until 23 Sep with P-38's, P-39's, P-40's and Spitfires. The 27th and 94th Fighter Squadrons, 1st Fighter Group, based at Mateur, Tunisia begin operating from Dittaino, Sicily with P-38's."
EVT_19430915_08381,1943-09-15,1943,9,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Twelfth Air Force,XII Bomber Command,Italy,,"P-40, B-26, BEAUFIGHTER, B-25, B-17",0,0,0,"WESTERN MEDITERRANEAN (Twelfth Air Force): In Italy, B-17's of the XII Bomber Command bomb highways and a railroad at Torre del Greco while B-25's and B-26's hit highways and road junctions at or near Torre Annunziata, Battipaglia, Eboli, Serre, Auletta, and Polla. The XII Air Support Command and other NATAF elements attack buildings, railroads, highways and motor transport in support of US Fifth Army as German counterattacks astride Sele River subside. British Eighth Army forces reach Saptri, threatening the enemy with entrapment between US and British forces. HQ 57th Fighter Group transfers from Sicily to Rocco Bernardo, Italy. HQ 79th Fighter Group and it's 85th, 86th and 87th Fighter Squadrons transfer from Sicily to Crotone, Italy with P-40's. The 416th Night Fighter Squadron, Twelfth Air Force, transfers from Bone, Algeria to Bizerte, Tunisia with Beaufighters. The 526th Fighter-Bomber Squadron, 86th Fighter-Bomber Group, transfers from Barcelona, Sicily to Sele Airfield, Italy with A-36's."
